EXPRESSO MERCURIO S.A.                  ;95591723009760;7026311100216     ;ROD BR 050 KM 66                        ;MINAS GERAIS        ;MG;UBERLANDIA     ;38402019;34 ;40095000                                          ;                                                  
TRANSPORTADORA COLATINENSE LTDA         ;33530734003076;7020104080613     ;RUA DA LAVOURA, 2200                    ;MINAS GERAIS        ;MG;UBERLANDIA     ;38402204;34 ;32110844                                          ;                                                  
TRANSNORATO TRANSPORTES LTDA            ;07219456000196;7022372820002     ;RUA DA PRODUCAO . 54                    ;MINAS GERAIS        ;MG;UBERLANDIA     ;38402172;34 ;32139254                                          ;                                                  
RMI INDUSTRIA E USINAGEM LTDA           ;08662715000111;001.029.449.0051  ;RUA DAS SEMENTES, 1.500                 ;MINAS GERAIS        ;MG;UBERLANDIA     ;38402208;034;32119014                                          ;                                                  
CIRURGICA ZANIN LTDA                    ;04793887000173;702.154637.0049   ;RUA GOIAS, 202                          ;MINAS GERAIS        ;MG;UBERLANDIA     ;38400064;034;32194735                                          ;                                                  
SACOPEL IND E COM DE EMBALAGENS LTDA    ;66280231000104;702.765757.0017   ;RUA LCERIO PINHEIRO DE PAULA, 175       ;MINAS GERAIS        ;MG;UBERLANDIA     ;38402336;034;32115208                                          ;                                                  
MEGA FENIX DO BRASIL COMERCIO LTDA      ;13051756000101;278083388115      ;ESTRADA DO EMBU, 949                    ;MOINHO VELHO        ;SP;COTIA          ;06713100;011;46129290                                          ;                                                  
SAO CARLOS S.A IND. DE PAPEL E EMBALAGEM;59596619000153;637.001.229.110   ;RODOVIA SP.318, KM 236                  ;MONJOLINHO          ;SP;SAO CARLOS     ;13560970;16 ;33063900                                          ;saocarlos@linkway.com.br                          
SUPRIMAS IND E COM DE TUBOS FLEXIVEIS LT;00748675000113;114446512115      ;RUA CANUTO SARAIVA NR 214               ;MOOCA               ;SP;SAO PAULO      ;03113010;011;60990099                                          ;vendas@suprimas.com.br                            
MARCOS FARIA MIRANDA ME                 ;08784835000191;;RUA DA MOOCA 2420, APTO 21              ;MOOCA               ;SP;SAO PAULO      ;03104002;   ;                                                  ;                                                  
CHANCELER REPRESENTACOES PROMOCOES LTDA ;59568956000137;;RUA DA MOOCA, 2420, APTO. 21            ;MOOCA               ;SP;SAO PAULO      ;03104002;11 ;96030599                                          ;marc.miranda@terra.com.br                         
HIDRAU TORQUE COM. E IMP. LTDA          ;44357085000135;110319092117      ;RUA PE RAPOSO, 1118                     ;MOOCA               ;SP;SAO PAULO      ;31118001;011;66021030                                          ;marcelo.farias@htmoveis.com.br                    
CONTINENTAL CONSULTORIA LTDA            ;05702314000150;;AV FRANCISCO GALASSI, 838               ;MORADA DA COLINA    ;MG;UBERLANDIA     ;        ;   ;                                                  ;                                                  
MASSIVI INDUSTRIA E COMERCIO LTDA       ;03252176000129;451036460113      ;AV. EMILIO COSSETI, N° 2168             ;MOREIRA             ;SP;MIRASSOL       ;15130970;17 ;2428045                                           ;massivi@terra.com.br                              
FRIOAR UDI MANUT. DE AR CONDICIO. LTDA  ;07302486000161;;RUA JURUBEBA, 292                       ;MORUMBI             ;MG;UBERLANDIA     ;38407321;34 ;32119898                                          ;                                                  
BRASLIFT EQUIPAMENTOS E LOGISTICA LTDA. ;03145706000130;902.62398-15      ;R.DEPUTADO HEITOR ALENCAR FURTADO, 3215 ;MOSSUNGUE           ;PR;CURITIBA       ;81200110;041;30153822                                          ;                                                  
FERREIRA ROSA HIDROPNEUMATICOS LTDA     ;02264550000143;7027254220018     ;AV. ANTONIO THOMAZ F. RESENDE, 416      ;MTA HELENA          ;MG;UBERLANDIA     ;38402236;034;32125199                                          ;                                                  
AUTO ELETRICA J. BRASIL LTDA            ;86391505000140;7028977410062     ;AV. COM. ALEXANDRINO GARCIA, 1241       ;MTA HELENA          ;MG;UBERLANDIA     ;38402228;034;32138853                                          ;                                                  
D & L MATERIAIS PARA CONSTRUCAO LTDA ME ;07060888000105;7023281100032     ;ANTONIO THOMAZ FERREIRA DE RESENDE, 950 ;N S DAS GRACAS      ;MG;UBERLANDIA     ;38402270;034;32112727                                          ;                                                  
STRUGAL COMERCIO E REPRESENTACOES LTDA  ;23749948000140;7025842360056     ;AV FARROUPILHAS, 671                    ;N S DAS GRACAS      ;MG;UBERLANDIA     ;38402302;034;32272004                                          ;                                                  
W A USINAGEM E MANUTENCAO INDUSTRIAL LTD;65242240000148;7029909210003     ;AV. FREI CANECA, 547                    ;N SRA ADS GRACAS    ;MG;UBERLANDIA     ;38402310;34 ;32129666                                          ;                                                  
RESULT MIDIA EXTENSIVA LTDA             ;08600675000183;;RUA ITUIUTABA, 470                      ;N SRA APARECIDA     ;MG;UBERLANDIA     ;38400614;   ;32161611                                          ;                                                  
INTEGRAL AUTOMACAO E CONTROLE IND. LTDA ;14368594000100;;RUA PARAIBA, 870                        ;N SRA DAS GRACAS    ;MG;UBERLANDIA     ;38402014;   ;                                                  ;                                                  
DIRETA DIGITAL LTDA                     ;08406327000170;;RUA IVALDO ALVES DO NASCIMENTO, 931     ;N. SRA. APARECIDA   ;MG;UBERLANDIA     ;38402359;34 ;32229680                                          ;                                                  
ELETRONIC CAR LTDA                      ;03268673000115;7029335240029     ;AV.AFONSO PENA, 2545                    ;N.S.APARECIDA       ;MG;UBERLANDIA     ;38400708;   ;                                                  ;                                                  
ELETRICA MOTORES COMERCIAL LTDA         ;09266955000160;0010562890017     ;AV.MATO GROSSO, 1001                    ;N.S.APARECIDA       ;MG;UBERLANDIA     ;38400724;34 ;32323562                                          ;                                                  
LOJA DO BORRACHEIRO DISTR.LTDA          ;25909961000144;702.831.930.0046  ;AV ANTONIO THOMAZ FERREIRA REZENDE 1252 ;N.S.DAS GRACAS      ;MG;UBERLANDIA     ;38402270;034;32126191                                          ;                                                  
REGIONAL TRANSPORTES LOGISTICOS LTDA    ;10989755000114;0013035860017     ;RUA IGUACU, 872                         ;N.S.DAS GRACAS      ;MG;UBERLANDIA     ;38405328;   ;32273716                                          ;                                                  
AGROPECUARIA BRASIL CENTRAL LTDA-EPP    ;71194005000140;702.858.097.0009  ;AV ANTONIO THOMAZ FERREIRA REZENDE 716  ;N.S.GRACAS          ;MG;UBERLANDIA     ;38402270;034;32123381                                          ;                                                  
MINERACAO ANDIRA LTDA                   ;42276816000273;7022433850038     ;R.REPUBLICA PIRATINI, 1145              ;N.S.GRACAS          ;MG;UBERLANDIA     ;38402028;34 ;32128623                                          ;                                                  
BELL LUBE LTDA                          ;42958884000301;062.817.144.02-06 ;RUA ARLINDO MASSARO 355                 ;N.S.GRACAS          ;MG;UBERLANDIA     ;38402076;034;21016450                                          ;                                                  
J F DESPACHANTE LTDA                    ;22073522000156;;AVENIDA JOAO PINHEIRO, 2194             ;N.SENHORA APARECIDA ;MG;UBERLANDIA     ;38400712;   ;                                                  ;                                                  
ZLN CURSOS LIVRES LTDA                  ;11236907000170;;RUA ABDALLA HADDAD, 73 1º ANDAR SL 4    ;N.SENHORA APARECIDA ;MG;UBERLANDIA     ;38400602;   ;                                                  ;                                                  
MARAJA ALIMENTACAO E HOTELARIA LTDA     ;11318928000135;0014941800028     ;RUA CRUZEIRO DOS PEIXOTOS, 233          ;N.SENHORA APARECIDA ;MG;UBERLANDIA     ;38400608;34 ;32364149                                          ;                                                  
CONSERVE CLEAN IMPERMEABILIZACAO LTDA   ;09386951000115;;RUA FLORIANO PEIXOTO, 1140 SALA 03      ;N.SENHORA APARECIDA ;MG;UBERLANDIA     ;38400698;   ;                                                  ;                                                  
BICICLETARIA E CROMEADORA DO OLAVO LTDA ;26261016000141;;RUA MONTE ALEGRE, 401                   ;N.SENHORA APARECIDA ;MG;UBERLANDIA     ;38400620;34 ;                                                  ;                                                  
PRIME COMUNICACAO VISUAL LTDA           ;10940259000176;;AVENIDA FARROUPILHAS, 547               ;N.SENHORA DAS GRACAS;MG;UBERLANDIA     ;38402302;   ;                                                  ;                                                  
GRAFICA ESTILO LTDA                     ;09399830000108;0010678410062     ;AV.BARBARA ELEODORA, 177                ;N.SENHORA GRACAS    ;MG;UBERLANDIA     ;        ;   ;32111353                                          ;                                                  
